Date,Gender, Annual Income ,Dealer_Name,Company,Model,Engine,Transmission,Color, Price ($) ,Body Style,Dealer_Region,State
9/14/2022,Male,845000.00,Ryder Truck Rental and Leasing,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Pale White,42000.00,SUV,Middletown,New York 
9/14/2022,Male,13500.00,Saab-Belle Dodge,Dodge,Avenger,DoubleÂ Overhead Camshaft,Auto,Pale White,39000.00,Passenger,Aurora,Colorado
9/14/2022,Male,600000.00,Scrivener Performance Engineering,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,26000.00,SUV,Greenville,South Carolina
9/14/2022,Male,510000.00,Race Car Help,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,15000.00,Hatchback,Austin,Texas
9/14/2022,Male,13500.00,Buddy Storbeck's Diesel Service Inc,Mercury,Mountaineer,Overhead Camshaft,Manual,Pale White,21000.00,Hardtop,Middletown,New York 
9/14/2022,Male,13500.00,Saab-Belle Dodge,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000.00,SUV,Aurora,Colorado
9/14/2022,Male,13500.00,U-Haul CO,Chrysler,Concorde,Overhead Camshaft,Manual,Black,18000.00,Hardtop,Austin,Texas
9/14/2022,Male,855000.00,Star Enterprises Inc,Toyota,Camry,Overhead Camshaft,Manual,Black,29000.00,Hatchback,Pasco,Washington
9/14/2022,Female,1232500.00,Buddy Storbeck's Diesel Service Inc,Buick,Century,DoubleÂ Overhead Camshaft,Auto,Pale White,17250.00,Hardtop,Middletown,New York 
9/14/2022,Male,1310000.00,Tri-State Mack Inc,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Pale White,31000.00,Hatchback,Scottsdale,Arizona
9/14/2022,Male,1255000.00,Progressive Shippers Cooperative Association No,Honda,Civic,Overhead Camshaft,Manual,Black,43500.00,Hatchback,Austin,Texas
9/14/2022,Male,550000.00,Rabun Used Car Sales,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,62000.00,Hatchback,Middletown,New York 
9/14/2022,Male,543000.00,Race Car Help,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,Pale White,15000.00,SUV,Aurora,Colorado
9/14/2022,Male,1950000.00,Ryder Truck Rental and Leasing,Saab,3-Sep,DoubleÂ Overhead Camshaft,Auto,Black,23000.00,Sedan,Greenville,South Carolina
9/14/2022,Female,1210000.00,Suburban Ford,Mercury,Mountaineer,DoubleÂ Overhead Camshaft,Auto,Pale White,21000.00,Hardtop,Austin,Texas
9/14/2022,Male,660000.00,Scrivener Performance Engineering,Saturn,LW,DoubleÂ Overhead Camshaft,Auto,Pale White,18000.00,Hatchback,Janesville,Wisconsin
9/14/2022,Female,547000.00,Star Enterprises Inc,Acura,TL,Overhead Camshaft,Manual,Pale White,14000.00,Hatchback,Austin,Texas
9/15/2022,Male,1335000.00,Classic Chevy,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27500.00,SUV,Scottsdale,Arizona
9/15/2022,Male,13500.00,Clay Johnson Auto Sales,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,18000.00,Sedan,Austin,Texas
9/15/2022,Male,1600000.00,Diehl Motor CO Inc,Plymouth,Voyager,Overhead Camshaft,Manual,Black,75000.00,Passenger,Middletown,New York 
9/15/2022,Male,1830000.00,Enterprise Rent A Car,Plymouth,Prowler,Overhead Camshaft,Manual,Pale White,71000.00,Hatchback,Aurora,Colorado
9/15/2022,Male,13500.00,Gartner Buick Hyundai Saab,Saturn,SC,Overhead Camshaft,Manual,Pale White,61000.00,Hatchback,Greenville,South Carolina
9/15/2022,Male,1900000.00,Hatfield Volkswagen,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Pale White,21000.00,Hatchback,Pasco,Washington
9/15/2022,Male,13500.00,Iceberg Rentals,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,19000.00,Passenger,Janesville,Wisconsin
9/15/2022,Male,13500.00,McKinney Dodge Chrysler Jeep,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,12000.00,Passenger,Scottsdale,Arizona
9/15/2022,Male,13500.00,Motor Vehicle Branch Office,Toyota,Camry,Overhead Camshaft,Manual,Black,29000.00,Hatchback,Austin,Texas
9/15/2022,Female,1650000.00,Nebo Chevrolet,Pontiac,Grand Prix,DoubleÂ Overhead Camshaft,Auto,Pale White,42000.00,Passenger,Middletown,New York 
9/15/2022,Male,1500000.00,New Castle Ford Lincoln Mercury,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Black,19000.00,SUV,Aurora,Colorado
9/15/2022,Male,13500.00,Pars Auto Sales,Toyota,Celica,Overhead Camshaft,Manual,Pale White,14000.00,SUV,Greenville,South Carolina
9/15/2022,Male,735000.00,Pitre Buick-Pontiac-Gmc of Scottsdale,Acura,RL,DoubleÂ Overhead Camshaft,Auto,Black,24000.00,SUV,Pasco,Washington
9/15/2022,Male,13500.00,Progressive Shippers Cooperative Association No,Audi,A8,Overhead Camshaft,Manual,Black,44000.00,Passenger,Janesville,Wisconsin
9/15/2022,Male,1400000.00,Ryder Truck Rental and Leasing,Nissan,Quest,DoubleÂ Overhead Camshaft,Auto,Pale White,32000.00,SUV,Middletown,New York 
9/15/2022,Female,2900000.00,Saab-Belle Dodge,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,31000.00,SUV,Aurora,Colorado
9/15/2022,Male,13500.00,Scrivener Performance Engineering,Jeep,Wrangler,DoubleÂ Overhead Camshaft,Auto,Pale White,13000.00,Hatchback,Greenville,South Carolina
9/15/2022,Female,533000.00,Star Enterprises Inc,Ford,Taurus,Overhead Camshaft,Manual,Black,69000.00,SUV,Pasco,Washington
9/15/2022,Male,390000.00,Suburban Ford,BMW,328i,Overhead Camshaft,Manual,Pale White,21000.00,Sedan,Janesville,Wisconsin
9/15/2022,Male,555000.00,Tri-State Mack Inc,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000.00,Hatchback,Scottsdale,Arizona
9/15/2022,Male,695000.00,U-Haul CO,Mercury,Villager,DoubleÂ Overhead Camshaft,Auto,Black,28000.00,Passenger,Austin,Texas
9/15/2022,Male,575000.00,Progressive Shippers Cooperative Association No,Oldsmobile,Bravada,DoubleÂ Overhead Camshaft,Auto,Black,26000.00,Hatchback,Janesville,Wisconsin
9/15/2022,Male,13500.00,Rabun Used Car Sales,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,20000.00,Hatchback,Scottsdale,Arizona
9/15/2022,Male,13500.00,Race Car Help,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,35000.00,SUV,Austin,Texas
9/15/2022,Female,585000.00,Iceberg Rentals,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,75000.00,Hardtop,Janesville,Wisconsin
9/15/2022,Female,13500.00,Saab-Belle Dodge,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000.00,Sedan,Aurora,Colorado
9/15/2022,Female,1256000.00,Scrivener Performance Engineering,Toyota,Land Cruiser,DoubleÂ Overhead Camshaft,Auto,Pale White,33600.00,SUV,Greenville,South Carolina
9/15/2022,Male,870000.00,Star Enterprises Inc,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,12000.00,Hatchback,Pasco,Washington
9/15/2022,Male,1461000.00,Star Enterprises Inc,Dodge,Caravan,DoubleÂ Overhead Camshaft,Auto,Black,23100.00,Hatchback,Pasco,Washington
9/15/2022,Female,605000.00,Suburban Ford,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,26000.00,Passenger,Janesville,Wisconsin
9/15/2022,Male,13500.00,Tri-State Mack Inc,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Black,23000.00,Hatchback,Scottsdale,Arizona
9/15/2022,Male,1150000.00,U-Haul CO,Lexus,LS400,Overhead Camshaft,Manual,Pale White,13000.00,Sedan,Austin,Texas
9/15/2022,Female,630000.00,Progressive Shippers Cooperative Association No,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Pale White,19000.00,Sedan,Janesville,Wisconsin
9/15/2022,Male,515000.00,Rabun Used Car Sales,Audi,A4,DoubleÂ Overhead Camshaft,Auto,Black,27000.00,Hatchback,Austin,Texas
9/15/2022,Male,13500.00,Race Car Help,Toyota,Sienna,Overhead Camshaft,Manual,Black,12000.00,Passenger,Austin,Texas
9/15/2022,Male,13500.00,Ryder Truck Rental and Leasing,Toyota,Celica,DoubleÂ Overhead Camshaft,Auto,Pale White,25000.00,SUV,Middletown,New York 
9/15/2022,Male,770000.00,Saab-Belle Dodge,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,69000.00,Passenger,Aurora,Colorado
9/15/2022,Male,472000.00,Scrivener Performance Engineering,Toyota,Camry,Overhead Camshaft,Manual,Black,34000.00,Hatchback,Greenville,South Carolina
9/15/2022,Male,901000.00,Star Enterprises Inc,Mercury,Cougar,DoubleÂ Overhead Camshaft,Auto,Black,33000.00,Hatchback,Pasco,Washington
9/15/2022,Male,642000.00,Suburban Ford,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,45000.00,Passenger,Janesville,Wisconsin
9/15/2022,Male,605000.00,Tri-State Mack Inc,BMW,528i,DoubleÂ Overhead Camshaft,Auto,Black,31000.00,SUV,Scottsdale,Arizona
9/15/2022,Male,13500.00,U-Haul CO,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26001.00,Hatchback,Austin,Texas
9/15/2022,Male,13500.00,U-Haul CO,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000.00,Sedan,Austin,Texas
9/15/2022,Male,1450000.00,Buddy Storbeck's Diesel Service Inc,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,45000.00,Passenger,Middletown,New York 
9/15/2022,Male,1060000.00,C & M Motors Inc,Buick,Park Avenue,DoubleÂ Overhead Camshaft,Auto,Pale White,62000.00,Hatchback,Aurora,Colorado
9/15/2022,Male,970000.00,Capitol KIA,Ford,Contour,DoubleÂ Overhead Camshaft,Auto,Pale White,19000.00,Sedan,Greenville,South Carolina
9/15/2022,Female,711000.00,Chrysler of Tri-Cities,Plymouth,Voyager,Overhead Camshaft,Manual,Pale White,12000.00,Passenger,Pasco,Washington
9/15/2022,Male,13500.00,Clay Johnson Auto Sales,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,22000.00,Hardtop,Austin,Texas
9/15/2022,Male,665000.00,Classic Chevy,BMW,328i,Overhead Camshaft,Manual,Pale White,21000.00,Sedan,Scottsdale,Arizona
9/15/2022,Male,750000.00,Clay Johnson Auto Sales,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31000.00,Passenger,Austin,Texas
9/15/2022,Male,1200000.00,Pars Auto Sales,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Pale White,15000.00,Hardtop,Greenville,South Carolina
9/15/2022,Male,13500.00,Enterprise Rent A Car,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11000.00,Sedan,Aurora,Colorado
9/15/2022,Male,13500.00,Gartner Buick Hyundai Saab,Nissan,Frontier,Overhead Camshaft,Manual,Pale White,20000.00,Hatchback,Greenville,South Carolina
9/15/2022,Male,800000.00,Hatfield Volkswagen,Ford,Mustang,Overhead Camshaft,Manual,Pale White,25000.00,Hatchback,Pasco,Washington
9/15/2022,Male,2400000.00,Iceberg Rentals,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,19000.00,Hatchback,Janesville,Wisconsin
9/15/2022,Male,2400000.00,McKinney Dodge Chrysler Jeep,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,24000.00,Passenger,Scottsdale,Arizona
9/15/2022,Female,680000.00,Suburban Ford,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Pale White,22000.00,Passenger,Middletown,New York 
9/15/2022,Male,568000.00,Tri-State Mack Inc,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Black,22000.00,Passenger,Aurora,Colorado
9/15/2022,Male,680000.00,U-Haul CO,Lexus,LS400,Overhead Camshaft,Manual,Black,69000.00,Sedan,Greenville,South Carolina
9/15/2022,Female,350000.00,Progressive Shippers Cooperative Association No,Audi,A6,Overhead Camshaft,Manual,Pale White,13000.00,SUV,Pasco,Washington
9/15/2022,Male,13500.00,Rabun Used Car Sales,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,Black,22000.00,SUV,Janesville,Wisconsin
9/15/2022,Male,580000.00,Race Car Help,BMW,528i,Overhead Camshaft,Manual,Black,21000.00,SUV,Scottsdale,Arizona
9/15/2022,Male,970000.00,Ryder Truck Rental and Leasing,Plymouth,Neon,Overhead Camshaft,Manual,Black,29000.00,SUV,Austin,Texas
9/15/2022,Male,1100000.00,Saab-Belle Dodge,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,31000.00,Sedan,Janesville,Wisconsin
9/15/2022,Male,485000.00,Scrivener Performance Engineering,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,34000.00,Sedan,Scottsdale,Arizona
9/15/2022,Male,1195000.00,Star Enterprises Inc,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Pale White,20500.00,SUV,Austin,Texas
9/15/2022,Male,1155000.00,Suburban Ford,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17500.00,Sedan,Middletown,New York 
9/15/2022,Male,755000.00,Tri-State Mack Inc,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,39000.00,Hardtop,Middletown,New York 
9/15/2022,Female,496000.00,U-Haul CO,Plymouth,Breeze,DoubleÂ Overhead Camshaft,Auto,Pale White,22000.00,Hardtop,Aurora,Colorado
9/15/2022,Female,555000.00,Progressive Shippers Cooperative Association No,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,45000.00,Hardtop,Greenville,South Carolina
9/16/2022,Male,13500.00,Rabun Used Car Sales,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,31000.00,Passenger,Scottsdale,Arizona
9/16/2022,Female,790000.00,Suburban Ford,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,25000.00,Hatchback,Janesville,Wisconsin
9/16/2022,Male,687000.00,Buddy Storbeck's Diesel Service Inc,Chrysler,Town & Country,Overhead Camshaft,Manual,Pale White,17001.00,Sedan,Middletown,New York 
9/16/2022,Male,2668000.00,Motor Vehicle Branch Office,Hyundai,Accent,Overhead Camshaft,Manual,Black,18800.00,Hatchback,Austin,Texas
9/16/2022,Male,13500.00,C & M Motors Inc,Subaru,Outback,DoubleÂ Overhead Camshaft,Auto,Pale White,19000.00,SUV,Janesville,Wisconsin
9/17/2022,Male,1040000.00,Race Car Help,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,46000.00,Passenger,Austin,Texas
9/17/2022,Male,13500.00,Ryder Truck Rental and Leasing,Ford,F-Series,Overhead Camshaft,Manual,Black,22000.00,Passenger,Middletown,New York 
9/17/2022,Male,13500.00,Saab-Belle Dodge,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000.00,SUV,Aurora,Colorado
9/17/2022,Male,1520000.00,Scrivener Performance Engineering,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27000.00,SUV,Greenville,South Carolina
9/17/2022,Male,13500.00,Star Enterprises Inc,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,44000.00,Hatchback,Pasco,Washington
9/17/2022,Male,1250000.00,Suburban Ford,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19000.00,Sedan,Janesville,Wisconsin
9/17/2022,Male,1900000.00,Tri-State Mack Inc,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,53000.00,Hatchback,Scottsdale,Arizona
9/17/2022,Male,13500.00,U-Haul CO,Oldsmobile,Intrigue,DoubleÂ Overhead Camshaft,Auto,Pale White,45000.00,SUV,Austin,Texas
9/17/2022,Female,2006000.00,Progressive Shippers Cooperative Association No,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,20600.00,Hatchback,Janesville,Wisconsin
9/17/2022,Male,1875000.00,Rabun Used Car Sales,Ford,Windstar,DoubleÂ Overhead Camshaft,Auto,Pale White,19500.00,Sedan,Scottsdale,Arizona
9/17/2022,Male,13500.00,Race Car Help,Jeep,Cherokee,DoubleÂ Overhead Camshaft,Auto,Pale White,14000.00,Sedan,Austin,Texas
9/17/2022,Male,1530000.00,Ryder Truck Rental and Leasing,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,12000.00,Hatchback,Middletown,New York 
9/17/2022,Female,13500.00,Saab-Belle Dodge,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26000.00,Hatchback,Aurora,Colorado
9/17/2022,Female,1425000.00,Scrivener Performance Engineering,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22500.00,SUV,Greenville,South Carolina
9/17/2022,Female,940000.00,Star Enterprises Inc,Dodge,Ram Pickup,DoubleÂ Overhead Camshaft,Auto,Pale White,57000.00,Hatchback,Pasco,Washington
9/17/2022,Male,1700000.00,Suburban Ford,Mercedes-B,C-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,15000.00,Hatchback,Janesville,Wisconsin
9/17/2022,Female,1300000.00,Tri-State Mack Inc,Mercury,Sable,DoubleÂ Overhead Camshaft,Auto,Pale White,39000.00,Sedan,Scottsdale,Arizona
9/17/2022,Female,13500.00,U-Haul CO,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,25000.00,Sedan,Austin,Texas
9/17/2022,Female,13500.00,Buddy Storbeck's Diesel Service Inc,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22000.00,Hatchback,Middletown,New York 
9/17/2022,Female,1760000.00,C & M Motors Inc,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Black,12000.00,Hatchback,Aurora,Colorado
9/17/2022,Male,13500.00,Capitol KIA,Toyota,Corolla,Overhead Camshaft,Manual,Pale White,14000.00,Passenger,Greenville,South Carolina
9/17/2022,Female,2300000.00,Chrysler of Tri-Cities,Volkswagen,Passat,Overhead Camshaft,Manual,Pale White,27000.00,Hatchback,Pasco,Washington
9/17/2022,Female,1300000.00,Chrysler Plymouth,Ford,Expedition,DoubleÂ Overhead Camshaft,Auto,Black,41001.00,SUV,Janesville,Wisconsin
9/17/2022,Female,820000.00,Tri-State Mack Inc,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,45000.00,SUV,Scottsdale,Arizona
9/17/2022,Male,1050000.00,U-Haul CO,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,22000.00,Sedan,Austin,Texas
9/17/2022,Female,13500.00,Buddy Storbeck's Diesel Service Inc,Oldsmobile,Aurora,Overhead Camshaft,Manual,Pale White,71000.00,Passenger,Middletown,New York 
9/17/2022,Female,734000.00,C & M Motors Inc,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43000.00,Sedan,Aurora,Colorado
9/17/2022,Male,710000.00,Capitol KIA,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,39000.00,Sedan,Greenville,South Carolina
9/17/2022,Male,705000.00,Chrysler of Tri-Cities,Oldsmobile,Cutlass,DoubleÂ Overhead Camshaft,Auto,Pale White,15000.00,Sedan,Pasco,Washington
9/17/2022,Male,570000.00,Chrysler Plymouth,Audi,A6,Overhead Camshaft,Manual,Black,25000.00,SUV,Janesville,Wisconsin
9/17/2022,Male,13500.00,Classic Chevy,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,31000.00,SUV,Scottsdale,Arizona
9/17/2022,Male,13500.00,Clay Johnson Auto Sales,Pontiac,Bonneville,Overhead Camshaft,Manual,Pale White,11000.00,Hatchback,Austin,Texas
9/17/2022,Male,741250.00,U-Haul CO,Ford,Focus,Overhead Camshaft,Manual,Pale White,24250.00,Hardtop,Austin,Texas
9/17/2022,Female,2020000.00,Rabun Used Car Sales,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16000.00,Hardtop,Scottsdale,Arizona
9/17/2022,Male,13500.00,Gartner Buick Hyundai Saab,Chevrolet,Impala,DoubleÂ Overhead Camshaft,Auto,Black,21000.00,Hatchback,Greenville,South Carolina
9/17/2022,Male,660000.00,Hatfield Volkswagen,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,20000.00,Passenger,Pasco,Washington
9/17/2022,Male,13500.00,Iceberg Rentals,Nissan,Maxima,Overhead Camshaft,Manual,Pale White,54000.00,Sedan,Janesville,Wisconsin
9/17/2022,Male,500000.00,McKinney Dodge Chrysler Jeep,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,43000.00,Sedan,Scottsdale,Arizona
9/17/2022,Male,560000.00,Motor Vehicle Branch Office,Oldsmobile,Cutlass,Overhead Camshaft,Manual,Pale White,41000.00,Sedan,Austin,Texas
9/17/2022,Female,13500.00,Saab-Belle Dodge,Chevrolet,Prizm,DoubleÂ Overhead Camshaft,Auto,Black,16000.00,Hardtop,Aurora,Colorado
9/17/2022,Male,13500.00,New Castle Ford Lincoln Mercury,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Pale White,22000.00,Hatchback,Aurora,Colorado
9/17/2022,Male,1200000.00,Pars Auto Sales,Ford,Mustang,Overhead Camshaft,Manual,Pale White,43000.00,Hatchback,Greenville,South Carolina
9/17/2022,Male,1223000.00,Pitre Buick-Pontiac-Gmc of Scottsdale,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20300.00,SUV,Pasco,Washington
9/17/2022,Male,1035000.00,Progressive Shippers Cooperative Association No,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,16500.00,SUV,Janesville,Wisconsin
9/17/2022,Male,1367000.00,Rabun Used Car Sales,Volvo,S40,DoubleÂ Overhead Camshaft,Auto,Black,26700.00,Sedan,Scottsdale,Arizona
9/17/2022,Male,880000.00,Race Car Help,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,18000.00,Hatchback,Austin,Texas
9/17/2022,Male,975000.00,C & M Motors Inc,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Pale White,17001.00,Sedan,Aurora,Colorado
9/17/2022,Male,985000.00,Capitol KIA,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25001.00,SUV,Greenville,South Carolina
9/17/2022,Male,13500.00,Chrysler of Tri-Cities,Pontiac,Sunfire,Overhead Camshaft,Manual,Pale White,28001.00,Sedan,Pasco,Washington
9/17/2022,Male,835000.00,Chrysler Plymouth,Mercedes-B,S-Class,DoubleÂ Overhead Camshaft,Auto,Pale White,10001.00,SUV,Janesville,Wisconsin
9/17/2022,Male,951000.00,Classic Chevy,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,25001.00,Hatchback,Scottsdale,Arizona
9/17/2022,Male,1370000.00,Clay Johnson Auto Sales,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,49000.00,Hatchback,Austin,Texas
9/17/2022,Male,700000.00,Diehl Motor CO Inc,Audi,A6,Overhead Camshaft,Manual,Black,15000.00,SUV,Middletown,New York 
9/17/2022,Male,810000.00,Enterprise Rent A Car,Nissan,Sentra,DoubleÂ Overhead Camshaft,Auto,Black,16000.00,Passenger,Aurora,Colorado
9/17/2022,Male,445000.00,Gartner Buick Hyundai Saab,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45000.00,Sedan,Greenville,South Carolina
9/17/2022,Male,838000.00,Hatfield Volkswagen,Plymouth,Neon,DoubleÂ Overhead Camshaft,Auto,Pale White,27000.00,SUV,Pasco,Washington
9/17/2022,Male,810000.00,Iceberg Rentals,Acura,RL,Overhead Camshaft,Manual,Pale White,17000.00,SUV,Janesville,Wisconsin
9/17/2022,Male,1150000.00,McKinney Dodge Chrysler Jeep,Toyota,Sienna,Overhead Camshaft,Manual,Black,16000.00,Passenger,Scottsdale,Arizona
9/17/2022,Male,931000.00,Motor Vehicle Branch Office,Toyota,Corolla,DoubleÂ Overhead Camshaft,Auto,Pale White,41000.00,Passenger,Austin,Texas
9/17/2022,Male,241000.00,Nebo Chevrolet,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Pale White,31000.00,Hatchback,Middletown,New York 
9/17/2022,Male,13500.00,New Castle Ford Lincoln Mercury,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,25000.00,SUV,Aurora,Colorado
9/17/2022,Male,1331000.00,Pars Auto Sales,Mercedes-B,SLK230,DoubleÂ Overhead Camshaft,Auto,Black,33100.00,Hatchback,Greenville,South Carolina
